App Name,API Product,Environments,API Proxy
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",OAuth2-Token-API
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Billers-v2
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",BankGenie-v1
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v1
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",BillsPaymentTransactions-v1
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v2
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ICCS-T4S-v1
QMS,BankGenie-v1-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",BankGenie-v1
QMS,BankGenie-v1-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Billers-v2
QMS,BankGenie-v1-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",BankGenie-v1-poc
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-ForgotPassword-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-ForgotUsername-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-GetUsersByCIF-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login2FA-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Logout-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-UserAttributes-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-UserRegistrations-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",BankGenie-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",COG-Telephony-BCX_Rates-V1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",POB_To_CIAM_PasswordSync_v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v2
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ICCS-T4S-v1
QMS,ApiBanking-CIAM-UAT,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",OAuth2-Token-API
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Billers-v2
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",BankGenie-v1
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v1
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",BillsPaymentTransactions-v1
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v2
QMS,ApiBanking-BillsPayment-v1,"int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ICCS-T4S-v1
QMS,ApiBanking-BillsPayment-v1-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-Billers-v2
QMS,ApiBanking-BillsPayment-v1-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",BankGenie-v1
QMS,ApiBanking-BillsPayment-v1-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-Login-v1
QMS,ApiBanking-BillsPayment-v1-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",BillsPaymentTransactions-v1
QMS,ApiBanking-BillsPayment-v1-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-Login-v2
QMS,ApiBanking-BillsPayment-v1-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ICCS-T4S-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-ForgotPassword-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-ForgotUsername-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-GetUsersByCIF-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-Login-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-Login2FA-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-Logout-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-UserAttributes-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-UserRegistrations-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",BankGenie-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",COG-Telephony-BCX_Rates-V1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",POB_To_CIAM_PasswordSync_v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ApiBanking-Login-v2
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",ICCS-T4S-v1
QMS,ApiBanking-CIAM-SIT,"int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2",OAuth2-Token-API
BDOPay2-UAT,BDOPay-QR-v2-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",QrProcessor-v4
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",DigiFI-Login-v2
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-Authorize
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-Authorize-Internal
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-LinkedAccounts
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-Passthroughs-Internal
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-Payment
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-PaymentInitiate
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-PaymentStatus
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-RefreshToken-Internal
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-ResendOTP
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-SingleSession-Internal
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",Fintech-TermsAndConditions_PrivatePolicy-Internal
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-Token
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-Unlinking
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-ValidateOTP
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",Otp-v1
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",SendMoneyEmail-v1
BDOPay2-UAT,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",SendSMS-v1
BDOPay2-UAT,BDOPay-RecipientQR-v1-UAT,"int-stg-1,int-uat-edge-3",Recipient-QR
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-ForgotPassword-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-ForgotUsername-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-GetUsersByCIF-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login2FA-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Logout-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-LogoutSession-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-UserAttributes-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-UserRegistrations-v1
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login-v2
BDOPay2-UAT,ApiBanking-CIAM-v1-UAT,"int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",ApiBanking-Login2FA-v2
browse-apis,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",DigiFI-Login-v2
browse-apis,BDO,"int-dev-1,int-dev-2,int-dev-3,int-dev-4,int-dev-5,int-sit-1,int-sit-2,int-sit-3,int-sit-4,int-sit-5,int-sit-6,int-sit-edge-1,int-sit-edge-2,int-stg-1,int-uat-1,int-uat-2,int-uat-3,int-uat-4,int-uat-5,int-uat-6,int-uat-edge-1,int-uat-edge-2,int-uat-edge-3",FinTech-Authorize
